"campaignid","sample","depth","multibeam_derivatives_depth","multibeam_derivatives_detrended","multibeam_derivatives_roughness","multibeam_derivatives_tpi","longitude","latitude"
"2020-10_south-west_BOSS","J31",43.4,44.7170753479004,-0.513859570026398,0.524703979492188,-0.246467590332031,302692.090617934,6222915.49718452
"2020-10_south-west_BOSS","J27",43.5,48.0442733764648,0.337115913629532,0.142242431640625,0.0209493637084961,300141.292978155,6222218.14174077
"2020-10_south-west_BOSS","J19",45.9,46.4721717834473,-1.59744203090668,0.0951766967773438,-0.00867080688476562,308896.387962934,6222322.24710481
"2020-10_south-west_BOSS","J21",48.2,52.7565650939941,-0.442016899585724,0.131942749023438,0.0404949188232422,298726.739782214,6221477.85783872
"2020-10_south-west_BOSS","J22",49.6,52.6994972229004,-1.43065762519836,0.112091064453125,0.0333356857299805,298925.152896106,6221692.92408165
"2020-10_south-west_BOSS","J34",49.6,44.3402671813965,-0.469060570001602,0.0428619384765625,0.000926017761230469,303225.689410065,6221229.01313779
"2020-10_south-west_BOSS","J36",49.3,42.4599685668945,0.484936535358429,0.411003112792969,0.122257232666016,304349.041809431,6221341.19711429
"2020-10_south-west_BOSS","J35",52,43.9055595397949,-0.109900690615177,0.326499938964844,-0.0449085235595703,303528.92713126,6220846.99716861
"2020-10_south-west_BOSS","J33",51.3,44.1081581115723,0.264090269804001,0.146873474121094,0.0236654281616211,302916.289908402,6221022.81538217
"2020-10_south-west_BOSS","J38",51,42.6729125976562,0.0956256240606308,0.166091918945312,-0.0274448394775391,304859.55125792,6221640.28136075
"2020-10_south-west_BOSS","J37",49.3,43.0037078857422,-0.209836304187775,0.140205383300781,0.0141849517822266,304394.930701068,6221797.07296967
"2020-10_south-west_BOSS","J20",48,52.8767204284668,-1.01968908309937,0.284317016601562,-0.11721134185791,298989.731639732,6221261.55584403
"2020-10_south-west_BOSS","122",49.4,50.4778671264648,-1.25687110424042,0.183792114257812,0.000866889953613281,299528.506719124,6222826.49151141
"2020-10_south-west_BOSS","125",48.3,50.4505386352539,-1.04492843151093,0.178115844726562,-0.0323824882507324,299510.80067404,6223658.31565745
"2020-10_south-west_BOSS","123",49.1,50.8472747802734,-0.628285467624664,0.260910034179688,0.0624518394470215,298812.966910717,6223920.83878112
"2020-10_south-west_BOSS","126",48.8,50.1426239013672,0.132218107581139,0.21038818359375,0.019683837890625,298830.73299231,6223089.01337892
"2020-10_south-west_BOSS","293",95.2,97.5767593383789,-0.230490401387215,0.780731201171875,-0.0897645950317383,293234.877465514,6225741.94741894
"2020-10_south-west_BOSS","330",116,104.46711730957,-2.19653248786926,0.357734680175781,0.0161399841308594,292827.878244466,6225777.39751757
"2020-10_south-west_BOSS","C04",110,111.748413085938,-4.3147988319397,0.336860656738281,0.0355567932128906,292346.318401068,6225844.47783139
"2020-10_south-west_BOSS","291",108,110.892082214355,-4.30958795547485,0.365882873535156,0.117149353027344,292299.87723251,6226276.22008257
"2020-10_south-west_BOSS","294",102,103.170333862305,-1.85561382770538,0.266731262207031,0.0338325500488281,292761.296195189,6226286.37346981
"2021-03_West-Coast_BOSS","148",46.6,49.0920906066895,-2.3252170085907,0.576499938964844,-0.417154312133789,308478.900150733,6230158.11538527
"2021-03_West-Coast_BOSS","2",47.3,48.8824691772461,-2.52461218833923,0.417884826660156,0.00168466567993164,308405.947327346,6229202.44720452
"2021-03_West-Coast_BOSS","99",47.2,49.0741271972656,-2.17972540855408,0.121936798095703,-0.0714731216430664,307656.430462602,6229730.8689808
"2021-03_West-Coast_BOSS","127",44,46.4495429992676,0.489784121513367,0.928714752197266,-0.0296597480773926,307100.299531611,6229830.47302268
"2021-03_West-Coast_BOSS","43",45.5,46.469612121582,0.522115409374237,0.769088745117188,-0.0933270454406738,307002.545670169,6230094.76226799
"2021-03_West-Coast_BOSS","110",45,46.4933128356934,0.473121732473373,0.776981353759766,-0.139049053192139,306814.285328006,6230268.4366564
"2021-03_West-Coast_BOSS","139",44,44.5231285095215,1.35177803039551,0.109779357910156,0.0191941261291504,306008.741182798,6229020.32990861
"2021-03_West-Coast_BOSS","133",44,46.0664176940918,0.285908073186874,0.143714904785156,-0.0708012580871582,307239.064096719,6227558.76837333
"2021-03_West-Coast_BOSS","52",46.1,46.3926048278809,-0.0703631117939949,0.725688934326172,0.138949871063232,307625.417054739,6226723.41254649
"2021-03_West-Coast_BOSS","91",44.8,46.5274124145508,-0.920626580715179,0.252025604248047,-0.102481842041016,308820.799357668,6226958.53380777
"2021-03_West-Coast_BOSS","47",45.1,46.3046684265137,-0.516072511672974,0.544952392578125,-0.0870933532714844,308641.859982949,6226677.52338716
"2021-03_West-Coast_BOSS","16",44.1,45.0578155517578,0.893479883670807,0.239566802978516,0.127931118011475,308460.903997329,6226496.3251454
"2021-03_West-Coast_BOSS","38",45.4,46.6280670166016,-0.310005784034729,0.976955413818359,0.127299308776855,307827.61331278,6225862.10117347
"2021-03_West-Coast_BOSS","71",43.5,44.4450416564941,1.64435267448425,0.35272216796875,0.176899909973145,307001.472358861,6225634.41077842
"2021-03_West-Coast_BOSS","14",43.6,44.9588584899902,1.23550629615784,0.286586761474609,-0.106614589691162,307475.513747067,6225022.765064
"2021-03_West-Coast_BOSS","150",44.6,45.952320098877,0.233901932835579,0.304634094238281,-0.0800089836120605,307849.321337892,6224797.39223704
"2021-03_West-Coast_BOSS","92",44.3,46.8603782653809,-0.708856344223022,1.96658706665039,0.0226335525512695,307943.844100767,6224688.36588765
"2021-03_West-Coast_BOSS","28",47,46.8291511535645,-0.753201246261597,0.443805694580078,0.0385251045227051,308401.767232444,6224864.11754802
"2021-03_West-Coast_BOSS","124",45,45.8786659240723,-0.134303539991379,0.41583251953125,-0.206786155700684,308957.141885835,6224786.63112198
"2021-03_West-Coast_BOSS","53",45.4,45.9496307373047,0.0439533144235611,0.3240966796875,0.196261405944824,308136.722659229,6224281.76828208
"2021-03_West-Coast_BOSS","6",44.4,45.8470039367676,0.0118367299437523,0.302696228027344,-0.0395879745483398,307958.086447294,6223989.64992877
"2021-03_West-Coast_BOSS","149",45.1,46.3162727355957,-1.00476479530334,0.301834106445312,0.0692892074584961,309171.321898669,6223326.39793792
"2021-03_West-Coast_BOSS","32",45.1,46.1646995544434,-0.607603251934052,0.0319976806640625,-0.00706768035888672,308246.589738811,6223418.56974905
"2021-03_West-Coast_BOSS","116",45.1,44.822078704834,0.617868840694427,0.364860534667969,0.268986701965332,308065.030627683,6223270.63220445
"2021-03_West-Coast_BOSS","69",43.7,44.7507362365723,-0.0555010624229908,0.388504028320312,0.0299911499023438,307338.170106472,6222712.11652136
"2021-03_West-Coast_BOSS","138",41.8,45.5282402038574,-0.800145387649536,0.28302001953125,-0.0634937286376953,307431.09261208,6222680.73102449
"2021-03_West-Coast_BOSS","76",43.3,44.6643104553223,0.0414583869278431,0.206817626953125,0.00813579559326172,307806.171716314,6222388.81871686
"2021-03_West-Coast_BOSS","144",43.2,44.9344215393066,-0.117399387061596,0.757827758789062,0.223246574401855,308176.030244964,6222351.97973498
"2021-03_West-Coast_BOSS","5",45.2,45.0343284606934,-0.344333618879318,0.494972229003906,0.123141288757324,309104.932574068,6222049.09544917
"2021-03_West-Coast_BOSS","107",44.4,44.4527626037598,-0.678512513637543,0.30242919921875,0.170654296875,310048.990855538,6220991.95347186
"2021-03_West-Coast_BOSS","37",46.5,47.8814582824707,-3.54050588607788,0.630279541015625,-0.0945072174072266,309209.081379935,6221463.15641664
"2021-03_West-Coast_BOSS","102",35.3,36.142162322998,8.19239521026611,0.558074951171875,0.0715112686157227,308748.386625281,6221431.61625728
"2021-03_West-Coast_BOSS","57",44.4,41.7428855895996,2.34915351867676,1.53795623779297,0.23015308380127,308572.049641458,6221028.59916158
"2021-03_West-Coast_BOSS","24",39.9,41.7006187438965,2.34388637542725,1.10214996337891,-0.0236215591430664,308481.178788314,6220960.17822269
"2021-03_West-Coast_BOSS","70",38.7,40.8616752624512,3.31185698509216,1.13856506347656,0.375497817993164,308383.083421769,6221246.66083554
"2021-03_West-Coast_BOSS","62",40.4,41.4373970031738,2.90457773208618,0.461311340332031,-0.0215940475463867,308097.357011723,6221684.6544881
"2021-03_West-Coast_BOSS","104",41.8,44.282886505127,0.209644168615341,0.440200805664062,-0.167856216430664,307999.244064948,6221971.13365773
"2021-03_West-Coast_BOSS","30",41.7,42.5968322753906,1.76275825500488,0.300155639648438,0.0210103988647461,307722.76685891,6221954.39549597
"2021-03_West-Coast_BOSS","95",41.2,41.931079864502,2.35757946968079,1.63455963134766,0.284570693969727,307255.463546776,6222244.41618676
"2021-03_West-Coast_BOSS","106",43.9,42.5542831420898,0.581181049346924,0.717945098876953,0.212077617645264,304046.529999476,6221246.13847315
"2021-03_West-Coast_BOSS","39",42.3,42.925910949707,0.0523310154676437,0.4298095703125,0.115362167358398,304228.220086154,6221383.06755792
"2021-03_West-Coast_BOSS","140",42.4,42.5976905822754,0.179061099886894,0.223701477050781,-0.00765705108642578,304657.618625349,6222923.18583754
"2021-03_West-Coast_BOSS","10",41.5,43.1509323120117,-0.0470992624759674,0.172199249267578,-0.0401639938354492,305008.461635206,6223807.00767675
"2021-03_West-Coast_BOSS","147",43.3,43.7068939208984,0.874732315540314,0.293910980224609,0.0423521995544434,305798.521806043,6225776.13531874
"2021-03_West-Coast_BOSS","23",43.2,44.2260131835938,1.07760894298553,0.0982246398925781,-0.0235309600830078,306149.598183482,6226659.90151692
"2021-03_West-Coast_BOSS","Old Point",42.3,42.2832489013672,-0.623874425888062,0.124618530273438,-0.0478315353393555,303316.805473534,6230230.1717332
"2021-03_West-Coast_BOSS","41",41.4,42.5333442687988,-0.106224961578846,0.313247680664062,-0.0424795150756836,304065.73757721,6229202.09841583
"2021-03_West-Coast_BOSS","33",46.7,42.1869926452637,-0.764244079589844,0.322593688964844,-0.0852456092834473,303545.614299779,6227571.32725717
"2021-03_West-Coast_BOSS","86",41.2,42.9777755737305,-1.41047275066376,0.200080871582031,0.00632476806640625,302999.278914573,6227204.87102218
"2021-03_West-Coast_BOSS","56",41.6,42.1987228393555,-0.655009627342224,0.360061645507812,-0.130812168121338,303739.428769135,6227131.53772912
"2021-03_West-Coast_BOSS","65",41.6,42.631462097168,0.198675930500031,0.276576995849609,0.123225688934326,304761.70230883,6226808.79485573
"2021-03_West-Coast_BOSS","137",42.1,42.9416656494141,-1.03961932659149,0.269962310791016,-0.0519766807556152,304125.164808065,6226340.67484404
"2021-03_West-Coast_BOSS","48",42.1,43.4445304870605,-0.921243727207184,0.564487457275391,0.0191020965576172,304595.065460773,6225939.88962843
"2021-03_West-Coast_BOSS","67",42.5,43.3457565307617,-1.52691388130188,0.578460693359375,0.300449371337891,303766.437267832,6225833.91204487
"2021-03_West-Coast_BOSS","126",43.1,43.6612014770508,-1.75355386734009,0.221839904785156,0.063323974609375,303492.620100747,6225683.96450874
"2021-03_West-Coast_BOSS","44",43.8,44.1881065368652,-0.605757236480713,0.169231414794922,0.0135674476623535,302389.761510934,6225450.08947212
"2021-03_West-Coast_BOSS","35",43.5,44.556095123291,0.593663692474365,0.311702728271484,0.0782523155212402,301842.663693589,6225127.92113481
"2021-03_West-Coast_BOSS","100",43.4,45.5900917053223,0.792872965335846,0.498115539550781,-0.00490093231201172,301381.789884006,6225096.0279068
"2021-03_West-Coast_BOSS","7",44.2,44.8609390258789,0.276353001594543,0.256900787353516,-0.0478515625,301943.323415934,6224730.58855151
"2021-03_West-Coast_BOSS","108",44.1,44.868278503418,0.989750146865845,0.387596130371094,0.191271781921387,301667.931142448,6224658.22140935
"2021-03_West-Coast_BOSS","26",44.2,45.9937705993652,1.20571029186249,0.145709991455078,-0.00431680679321289,301114.816838914,6224624.37161553
"2021-03_West-Coast_BOSS","125",45.8,45.5890617370605,1.0468316078186,0.193218231201172,-0.0647282600402832,301400.257297811,6224219.84577291
"2021-03_West-Coast_BOSS","98",43.5,44.5903663635254,0.3675816655159,0.654685974121094,0.0862131118774414,302253.643085322,6223139.31267037
"2021-03_West-Coast_BOSS","1",44.1,45.4434394836426,0.18569852411747,0.160560607910156,0.0485801696777344,302018.649133724,6221148.22105445
"2021-03_West-Coast_BOSS","83",47.9,48.2498207092285,0.0958626493811607,0.29925537109375,0.0103530883789062,300640.613363582,6220863.92515475
"2021-03_West-Coast_BOSS","88",50.3,51.3349342346191,-0.356135457754135,0.135887145996094,-0.0662088394165039,299628.476888901,6220731.46918774
"2021-03_West-Coast_BOSS","36",50.7,52.4629020690918,-0.835851967334747,0.110313415527344,-0.0330123901367188,299159.298596402,6221098.73445133
"2021-03_West-Coast_BOSS","130",48.1,49.7017669677734,-0.927910685539246,0.338874816894531,-0.0229558944702148,299872.616811672,6222267.91468018
"2021-03_West-Coast_BOSS","46",48.1,48.72021484375,-0.088289350271225,0.188026428222656,-0.0249671936035156,299959.438448984,6222524.96756764
"2021-03_West-Coast_BOSS","93",45.1,46.2900276184082,0.417120754718781,0.271987915039062,-0.129026412963867,301252.250578067,6222485.76829658
"2021-03_West-Coast_BOSS","78",46.7,46.9894981384277,0.360110372304916,0.311370849609375,0.00145721435546875,300879.996617671,6222633.24648672
"2021-03_West-Coast_BOSS","50",45.7,46.681957244873,0.670696198940277,0.60272216796875,-0.171448707580566,300963.098939152,6223067.74373622
"2021-03_West-Coast_BOSS","80",46.6,47.519401550293,1.57319581508636,0.104343414306641,0.0183262825012207,300014.949634333,6224257.11829201
"2021-03_West-Coast_BOSS","114",46.4,47.2210350036621,1.75177276134491,0.462966918945312,0.112209796905518,300184.183957685,6224981.94478497
"2021-03_West-Coast_BOSS","64",47.7,46.453239440918,1.41938757896423,0.390743255615234,0.115492343902588,300730.284778627,6225348.57607894
"2021-03_West-Coast_BOSS","136",46,47.5030517578125,1.57410669326782,0.19622802734375,-0.0659918785095215,300073.567385784,6225845.08135179
"2021-03_West-Coast_BOSS","97",44.8,45.9445915222168,1.19618284702301,0.386344909667969,-0.170971870422363,300899.600206138,6226073.38516888
"2021-03_West-Coast_BOSS","121",42.8,44.0938034057617,-0.0993049740791321,0.270641326904297,0.0190601348876953,301906.266724031,6226494.03903876
"2021-03_West-Coast_BOSS","3",43.5,44.1845397949219,-0.0401840656995773,0.230930328369141,-0.105637550354004,301710.742423432,6227011.43069467
"2021-03_West-Coast_BOSS","73",43.4,44.8488845825195,0.209311082959175,0.302982330322266,-0.128566741943359,301436.918125935,6226861.42381294
"2021-03_West-Coast_BOSS","118",47.3,47.8469772338867,1.63812172412872,0.405780792236328,0.114376544952393,299385.875549657,6227794.4563981
"2021-03_West-Coast_BOSS","128",47.8,48.9865837097168,0.799507677555084,0.23223876953125,0.00464963912963867,299104.265321832,6228010.38239067
"2021-03_West-Coast_BOSS","60",48.7,49.8671951293945,0.119835488498211,0.226131439208984,-0.0686545372009277,298909.741519669,6228472.26874773
"2021-03_West-Coast_BOSS","134",41.7,42.960376739502,-1.13953602313995,0.119476318359375,0.00371360778808594,302227.726894627,6228775.41003945
"2021-03_West-Coast_BOSS","120",41.2,42.4168281555176,-1.05759501457214,0.20574951171875,0.0430178642272949,302593.693431731,6228938.41267461
"2021-03_West-Coast_BOSS","8",42.5,43.181640625,-0.627354860305786,0.157619476318359,-0.00221776962280273,301655.956689161,6229617.7806995
"2021-03_West-Coast_BOSS","68",41.1,42.3813056945801,-1.02581179141998,0.434650421142578,0.050081729888916,302381.916413141,6230232.17393237
"2021-03_West-Coast_BOSS","117",87.6,90.5439605712891,-2.03822922706604,0.105445861816406,-0.0144500732421875,293286.307071143,6228028.94432381
"2021-03_West-Coast_BOSS","17",92.2,94.0264358520508,0.385522961616516,0.251304626464844,0.117826461791992,293024.250871627,6227346.31463754
"2021-03_West-Coast_BOSS","40",97,99.3946762084961,0.00142409151885659,0.318634033203125,0.0801868438720703,292757.605386778,6226874.40686044
"2021-03_West-Coast_BOSS","72",105,107.075103759766,-3.10399913787842,0.131568908691406,0.0505952835083008,292087.375742367,6227958.21140865
"2021-03_West-Coast_BOSS","109",114,116.519004821777,-2.61649465560913,0.573478698730469,0.0100183486938477,291571.324440733,6226237.94927184
"2021-03_West-Coast_BOSS","145",121,122.636001586914,-0.29428094625473,0.532867431640625,-0.0700416564941406,290753.570672574,6225642.80871037
"2021-03_West-Coast_BOSS","90",122,125.021598815918,1.5250461101532,0.556571960449219,-0.131564140319824,290688.882983156,6224398.5422222
"2021-03_West-Coast_BOSS","22",116,117.885444641113,-1.06303417682648,0.250312805175781,-0.047943115234375,291987.953870301,6224094.41205308
"2021-03_West-Coast_BOSS","77",111,113.715301513672,-3.33563590049744,0.261116027832031,0.0456171035766602,292436.073623567,6224703.50979599
"2021-03_West-Coast_BOSS","82",100,100.849029541016,-0.72637015581131,0.214179992675781,-0.00732994079589844,293262.838394412,6224888.13158076
"2021-03_West-Coast_BOSS","49",96.4,97.8853759765625,1.07901537418365,0.84490966796875,0.511704444885254,293555.686096161,6224162.18420407
"2021-03_West-Coast_BOSS","141",105,106.651611328125,-2.78797221183777,0.211685180664062,-0.0363826751708984,293590.931597154,6222553.96534061
"2021-03_West-Coast_BOSS","11",87.5,86.0040893554688,0.450124233961105,0.060302734375,-0.0246925354003906,294787.237383605,6222713.26912032
"2021-03_West-Coast_BOSS","146",62.1,63.2578353881836,2.46077728271484,0.275909423828125,0.00905036926269531,296155.588676813,6223453.15081257
"2021-03_West-Coast_BOSS","18",61.6,62.2363243103027,6.14278507232666,1.39417266845703,0.252036571502686,295873.778156136,6223680.07019002
"2021-03_West-Coast_BOSS","42",70.1,71.3683090209961,3.65441083908081,0.143501281738281,-0.0672645568847656,295315.899512149,6223867.69890394
"2021-03_West-Coast_BOSS","84",69,71.8437576293945,3.59984827041626,0.581634521484375,0.0505332946777344,295217.372581478,6224154.062662
"2021-03_West-Coast_BOSS","20",63.7,65.2103042602539,4.75804853439331,0.382537841796875,-0.123737335205078,295582.569087123,6224339.53432452
"2021-03_West-Coast_BOSS","55",71.7,72.3533935546875,4.86241960525513,0.813018798828125,0.0103960037231445,295027.29965361,6224405.14559611
"2021-03_West-Coast_BOSS","115",80.2,81.8402709960938,0.726711511611938,1.081298828125,0.171446800231934,294658.725898467,6224374.92769978
"2021-03_West-Coast_BOSS","96",71.4,74.3968658447266,4.13179969787598,0.316932678222656,0.210372924804688,294834.07779908,6224800.40947349
"2021-03_West-Coast_BOSS","89",72.3,73.3957977294922,5.35762786865234,0.863929748535156,0.113313674926758,294734.562507944,6225131.13338834
"2021-03_West-Coast_BOSS","131",73.4,74.2322769165039,5.74669218063354,0.0994873046875,0.0187482833862305,294540.590641649,6225559.66545863
"2021-03_West-Coast_BOSS","112",64.3,66.5913238525391,5.45769357681274,0.263877868652344,0.00767707824707031,295092.075035026,6225671.53695359
"2021-03_West-Coast_BOSS","101",65.1,66.3350372314453,2.82265138626099,0.509750366210938,-0.283319473266602,295373.72028518,6225455.72896235
"2021-03_West-Coast_BOSS","12",64.1,66.9356994628906,0.561464428901672,0.272758483886719,0.162763595581055,295462.143972782,6225635.18894586
"2021-03_West-Coast_BOSS","54",61.4,63.6259078979492,-1.53936004638672,0.202732086181641,0.0362558364868164,296021.560521922,6225381.00088053
"2021-03_West-Coast_BOSS","94",62.7,63.8853721618652,-0.835379540920258,0.249362945556641,0.0660953521728516,295828.365469789,6225776.28355552
"2021-03_West-Coast_BOSS","4",63.5,64.2036361694336,0.135343596339226,0.362495422363281,-0.01513671875,295637.31923553,6226071.74325606
"2021-03_West-Coast_BOSS","79",63.5,65.5874481201172,1.17945790290833,0.412834167480469,-0.0124244689941406,295455.886964505,6225923.55683135
"2021-03_West-Coast_BOSS","103",69.1,70.3840942382812,6.85510778427124,0.565048217773438,0.24017333984375,294623.201156011,6226005.32024068
"2021-03_West-Coast_BOSS","129",71.8,72.6639404296875,6.20533227920532,0.150192260742188,-0.00994110107421875,294432.111542677,6226300.75744358
"2021-03_West-Coast_BOSS","45",74.4,76.7104034423828,2.61849403381348,0.386947631835938,-0.133196830749512,294334.264261515,6226553.84017193
"2021-03_West-Coast_BOSS","143",63.3,65.7315521240234,7.88681697845459,0.120521545410156,-0.038996696472168,294799.795417441,6226375.34491235
"2021-03_West-Coast_BOSS","113",64.4,65.1640090942383,3.03300714492798,0.256172180175781,0.0654268264770508,295163.147299339,6226649.55703186
"2021-03_West-Coast_BOSS","122",66.4,67.6919860839844,3.38774347305298,0.401947021484375,-0.199808120727539,294881.463688139,6226865.36028685
"2021-03_West-Coast_BOSS","27",54.2,56.9747924804688,-1.42790746688843,0.194938659667969,-0.0579319000244141,295924.641261068,6229861.77712966
"2021-03_West-Coast_BOSS","135",64.6,67.0537109375,2.94092297554016,0.282859802246094,-0.038395881652832,294169.400179634,6229879.14933647
"2021-03_West-Coast_BOSS","74",64.9,66.5482635498047,4.38837909698486,0.669815063476562,0.318333625793457,294076.35610793,6229910.40910218
"2021-03_West-Coast_BOSS","105",79.3,81.9952011108398,0.424311488866806,0.735710144042969,-0.146268844604492,293250.589317553,6229659.33519879
"2021-03_West-Coast_BOSS","63",79.6,81.3347625732422,1.04452002048492,0.299751281738281,0.0171384811401367,293349.219430897,6229372.98864578
"2021-03_West-Coast_BOSS","25",75.4,75.2367630004883,4.90481996536255,0.694290161132812,-0.0145606994628906,293734.474000007,6228649.05509813
"2021-03_West-Coast_BOSS","59",70,73.1939697265625,5.52560758590698,0.50958251953125,-0.11762809753418,293825.326376403,6228717.61890293
"2021-03_West-Coast_BOSS","123",60.4,62.0929756164551,-2.80712413787842,0.354743957519531,-0.137659549713135,295577.714120468,6228822.32212834
"2021-03_West-Coast_BOSS","119",64.8,67.8592987060547,5.36750268936157,0.214485168457031,-0.0254964828491211,294290.246369038,6228572.41695913
"2021-03_West-Coast_BOSS","15",70.3,72.5264739990234,3.85028839111328,0.59307861328125,0.109521865844727,294110.96005773,6228324.38675764
"2021-03_West-Coast_BOSS","85",76.3,77.8101119995117,2.66340351104736,0.883819580078125,-0.246230125427246,293937.25570392,6227821.25761242
"2021-03_West-Coast_BOSS","81",67.3,69.142707824707,2.40959906578064,0.411270141601562,-0.0412063598632812,294681.675967641,6227560.08142667
"2021-03_West-Coast_BOSS","29",74,74.6068572998047,3.37352204322815,1.31771850585938,0.118902206420898,295642.263638123,6221588.93934444
"2021-03_West-Coast_BOSS","61",80.9,80.5962524414062,-0.0848283246159554,0.236358642578125,-0.0410919189453125,295559.422443886,6221154.38228766
"2021-03_West-Coast_BOSS","21",62.5,63.4155311584473,1.21643805503845,0.114509582519531,-0.00148296356201172,296845.882507786,6221404.16318827
"2021-03_West-Coast_BOSS","58",62.1,63.8917770385742,1.30941379070282,0.0544052124023438,-0.0138177871704102,296553.361255252,6222130.19953597
"2021-03_West-Coast_BOSS","87",59.2,60.7117881774902,-3.13321876525879,0.170249938964844,-0.00360202789306641,297577.55275647,6221708.42748972
"2021-03_West-Coast_BOSS","132",54.3,55.3619155883789,-1.59640669822693,0.0997543334960938,0.0387935638427734,297831.163467661,6222790.20562043
"2021-03_West-Coast_BOSS","9",51.7,52.2247085571289,-0.234443232417107,0.19732666015625,-0.00953388214111328,298295.487163829,6222655.91280879
"2021-03_West-Coast_BOSS","111",49.9,51.5611114501953,-0.249235987663269,0.389904022216797,-0.111534595489502,298169.972654718,6224206.67999545
"2021-03_West-Coast_BOSS","142",49.3,50.9305801391602,-0.183823347091675,0.309593200683594,0.0609683990478516,298339.303605475,6224920.45526635
"2021-03_West-Coast_BOSS","66",51,52.2285308837891,-0.825166523456573,0.292461395263672,0.034034252166748,297665.813697445,6226193.16920645
"2021-03_West-Coast_BOSS","34",56.3,57.1006736755371,-2.98688459396362,0.363178253173828,0.0281004905700684,296829.074073326,6226463.67524658
"2021-03_West-Coast_BOSS","19",50.6,52.2712821960449,-0.911185801029205,0.422328948974609,-0.181090354919434,297560.912953055,6226779.01127215
"2021-03_West-Coast_BOSS","75",49.6,51.0619735717773,-0.713848054409027,0.301349639892578,-0.160016536712646,298491.833816478,6226421.68502381
"2021-03_West-Coast_BOSS","51",49.7,51.3061981201172,-0.86830997467041,0.156990051269531,-0.0857558250427246,298277.142945496,6227826.29170323
"2021-03_West-Coast_BOSS","31",50.5,51.2756958007812,0.167293876409531,0.291667938232422,-0.0077052116394043,297515.209028342,6228908.47948222
"2021-03_West-Coast_BOSS","13",49.6,50.6629104614258,0.586358785629272,0.176383972167969,0.00277090072631836,298137.639668483,6230031.41578801
